lat,lon,A,T,quadrant
40.58489359375,-73.95269796875,0.0761441363261785,0.7781560035419178,Stress / balance
40.64238935106384,-73.92538868085107,0.03144675193470363,0.774936292277465,Dependence
40.58581789333334,-73.95180484000001,0.08018530161083895,0.8047741841293926,Stress / balance
40.66838997637795,-73.92011869291342,0.04514954525972522,0.7679672884613111,Unsustained place
40.75399182,-73.90030252,0.03144675193470363,0.7642035905980638,Dependence
40.748773511363645,-73.89265896590906,0.11931986490869105,0.7959614238883641,Stress / balance
40.75822608641976,-73.77732172839507,0.0,0.7183541757423644,Dependence
40.75961769306932,-73.99549593069308,0.07391415042737429,0.7942127416022191,Stress / balance
40.66752100000001,-73.78062911392405,0.0,0.7904547194761102,Unsustained node
40.811264,-73.95782,0.17086250531312347,0.7651195976746334,Unsustained place
40.722476339622645,-73.98715309433963,0.14646928233714268,0.8146832551316922,Stress / balance
40.81934,-73.93012,0.05617019181769224,0.7598631021304337,Unsustained place
40.70256266538461,-73.96058157692306,0.15161329691781747,0.746725780707925,Unsustained place
40.81465102631579,-73.93623350000003,0.10465257227223601,0.8016544185228255,Stress / balance
40.84008999999999,-73.88036,0.08761694375239587,0.6550381146648288,Unsustained place
40.726624925925925,-73.75730896296297,0.01370279332502159,0.33678109185870786,Dependence
40.732130782608685,-73.87024608695651,0.052129026533031794,0.6954292399544494,Unsustained place
40.75725570676692,-73.83398886466168,0.02740558665004318,0.7955342899072427,Unsustained node
40.887406611570256,-73.89443867768594,0.01370279332502159,0.6377651556958474,Dependence
40.75398715384616,-73.97211273076921,0.06851396662510796,0.7913584919727856,Stress / balance
40.81802695000001,-73.96042508333333,0.06851396662510796,0.800301249475004,Stress / balance
40.77299396610171,-73.98216224576271,0.3972728231096405,0.7795417716563855,Stress / balance
40.61304307246378,-74.12251326086957,0.01370279332502159,0.772752066573623,Dependence
40.67176957377051,-73.95311140983608,0.024723439882988613,0.8189789711893933,Unsustained node
40.638786,-73.94538000000001,0.03144675193470363,0.6827678820001849,Dependence
40.71619290495867,-73.99609921900827,0.1972751806207258,0.7915577126695228,Stress / balance
40.822949035714295,-73.93811857142857,0.1642132409468247,0.8093381129011488,Stress / balance
40.654098478873216,-73.96176939436619,0.052129026533031794,0.8037763931012523,Stress / balance
40.67827308,-73.91080579999999,0.06021135710235269,0.8241172871548255,Stress / balance
40.6665011392405,-73.80628311392402,0.01370279332502159,0.7123773156213802,Dependence
40.66637641880342,-73.80173923076923,0.0,0.4731774314925494,Dependence
40.88256088000001,-73.82694070000001,0.0,0.6379465209514718,Dependence
40.66708034374999,-73.810318484375,0.03144675193470363,0.8132014868781117,Unsustained node
40.702595,-73.8553,0.02740558665004318,0.7618754166895556,Dependence
40.61132830833333,-74.09845420833332,0.05877829089933052,0.6970802409459377,Unsustained place
40.748743315068495,-73.98013989041095,0.027331538964626884,0.8226313178579612,Unsustained node
40.76780300000002,-73.95601,0.04873854967613533,0.7957545645375292,Stress / balance
40.77465218,-73.9541016,0.035487917219364076,0.8022058847036865,Unsustained node
40.66526079861111,-73.73540990277777,0.0384262332080102,0.7563363045694248,Dependence
40.77622377358492,-73.97595754716983,0.0384262332080102,0.78424950948795,Unsustained node
40.73258203571429,-73.9251524642857,0.0,0.8121084285593103,Unsustained node
40.74287865562915,-73.9928271655629,0.14396925710626338,0.801290777609184,Stress / balance
40.63590472072071,-73.7402267747748,0.0,0.7617103404349009,Dependence
40.753837278688536,-73.8058076065574,0.01370279332502159,0.7514758123242415,Dependence
40.63050535294118,-73.92810960784315,0.01370279332502159,0.7575839498922535,Dependence
40.87461943537415,-73.90967659183674,0.052779714960795775,0.7314023544000635,Unsustained place
40.75268852830187,-74.00053203773584,0.08221675995012954,0.731419471273129,Unsustained place
40.84781608928571,-73.90751660714285,0.052129026533031794,0.7510982023244925,Unsustained place
40.82656596226414,-73.9310836226415,0.052129026533031794,0.6758110900202827,Unsustained place
40.762177,-73.96612999999999,0.1817866096996118,0.8031404132880169,Stress / balance
40.75502842307693,-73.87269376923078,0.07659629719442884,0.800666023060916,Stress / balance
40.78859188405797,-73.95530292753622,0.0835181368056575,0.7916496365651045,Stress / balance
40.632095,-73.91860999999999,0.08871979304841021,0.7813761684836406,Stress / balance
40.7640298125,-73.809022125,0.04514954525972522,0.8472823551113285,Stress / balance
40.65263,-74.00618000000001,0.12016654498311383,0.8111743462604476,Stress / balance
40.718667629310346,-73.98856844252872,0.31904642486464374,0.8121191682038813,Stress / balance
40.673072048484855,-73.91124051515153,0.04514954525972522,0.7799784551266208,Stress / balance
40.66437863013698,-73.92375410958905,0.07391415042737429,0.8391741270682338,Stress / balance
40.71343746268657,-73.93482752238806,0.01370279332502159,0.8264122519947787,Unsustained node
40.66077000000001,-73.91975000000001,0.03144675193470363,0.8150408435243526,Unsustained node
40.75355331578948,-73.98875954385966,0.09889375953195445,0.8177279615012636,Stress / balance
40.75455,-73.74316999999999,0.01370279332502159,0.16917440345804738,Dependence
40.731905375,-73.87123484375,0.052129026533031794,0.6792969006337722,Unsustained place
40.83874000000001,-73.91376500000001,0.1271460262564204,0.7194383936233744,Unsustained place
40.78883999999999,-73.81381,0.03144675193470363,0.7712398796703608,Dependence
40.80442225490196,-73.91921774509802,0.07659629719442884,0.7802125475345661,Stress / balance
40.7283035625,-73.87112017708336,0.0,0.7856525021975717,Unsustained node
40.717185999999984,-74.01289999999997,0.09591955327515113,0.7474623891934802,Unsustained place
40.844524,-73.90272500000002,0.05481117330008636,0.7947357675803535,Stress / balance
40.83140947368422,-73.92645140350879,0.04110837997506477,0.6955644747411637,Dependence
40.625757862745104,-74.01651764705882,0.06289350386940726,0.8183175610744878,Stress / balance
40.67659911320755,-73.93038981132075,0.04514954525972522,0.8112250375917182,Stress / balance
40.67612617857143,-73.81919958333334,0.04514954525972522,0.8518758588674611,Stress / balance
40.59514492063491,-74.0008720634921,0.04110837997506477,0.7590940207520791,Dependence
40.75704059836066,-73.96695538524592,0.11208421441379293,0.7694237821439589,Unsustained place
40.63458490566038,-74.02354247169811,0.1260685787501699,0.7988731556429196,Stress / balance
40.8037,-73.93582000000002,0.17452555741494985,0.8085440397353663,Stress / balance
40.74700954263565,-73.97719105426357,0.05473712561467006,0.7877099810657375,Stress / balance
40.592815,-73.90808000000001,0.02740558665004318,0.6237555758640804,Dependence
40.69122397297296,-73.85085591891892,0.03144675193470363,0.7639634800765427,Dependence
40.7433318559322,-73.95121576271187,0.10829921835072404,0.7845570911565432,Stress / balance
40.585006814814825,-73.92888096296296,0.12470956023256403,0.5639733631528985,Unsustained place
40.709392164383566,-73.96072556164383,0.15344876361044926,0.8081911580001,Stress / balance
40.77794934821429,-73.98206958928573,0.1327664890121211,0.7695985308842516,Unsustained place
40.71824818965517,-73.81507982758622,0.0,0.7478673684609789,Dependence
40.72070636538462,-73.76021471153845,0.03144675193470363,0.8160294067655267,Unsustained node
40.66928999999999,-73.84244500000001,0.02740558665004318,0.7045915725864877,Dependence
40.68914317808219,-73.99070616438358,0.20620232716165493,0.8373263535523042,Stress / balance
40.68591081967213,-73.84684427868851,0.07097583443872815,0.7768105173706359,Stress / balance
40.798609024691366,-73.94159096296299,0.10940206764673835,0.8076336613057151,Stress / balance
40.72597792485549,-74.0110230635838,0.02740558665004318,0.7628490998550419,Dependence
40.69733439655172,-73.78453586206898,0.04110837997506477,0.7931249590742236,Unsustained node
40.749820653543296,-73.97219667716537,0.1314074704945152,0.7841517077867125,Stress / balance
40.84285434391534,-73.83864931216932,0.0898469296512001,0.7385555548241891,Unsustained place
40.836502,-73.82516499999998,0.04514954525972522,0.7796654502853022,Stress / balance
40.82206755172415,-73.90063731034483,0.07659629719442884,0.6224162426672301,Unsustained place
40.69810335714286,-73.92528553571428,0.024723439882988613,0.7830880535882057,Unsustained node
40.669631731707305,-73.91069662601625,0.04514954525972522,0.815409821333691,Stress / balance
40.74347386363635,-73.73286075757575,0.037717903118168306,0.6478257375854006,Dependence
40.700511803921565,-73.79675923529412,0.0,0.782659155376699,Unsustained node
40.76733727272726,-73.96868218181818,0.0669346691540677,0.8192220128092387,Stress / balance
40.71789498816568,-73.98569938461539,0.2273883158275874,0.7832992712437793,Stress / balance
40.72644400000001,-73.76579000000002,0.02740558665004318,0.5619438552223113,Dependence
40.719535712121214,-73.99439666666665,0.09459642502570244,0.8272065681660968,Stress / balance
40.84029210126583,-73.92147354430382,0.04110837997506477,0.7270911721846316,Dependence
40.666367050847455,-73.78498440677964,0.01370279332502159,0.7359191603005574,Dependence
40.61700999999999,-73.969124,0.03144675193470363,0.8370568175896828,Unsustained node
40.58461758208955,-73.95086492537314,0.051420696443189896,0.7960818603454877,Stress / balance
40.76295437704919,-73.97392768032785,0.12202741346550947,0.7882718251979873,Stress / balance
40.903508107142855,-73.85032616666666,0.024723439882988613,0.6386916068539924,Dependence
40.66725974137931,-73.99454206896553,0.024723439882988613,0.7890395419913103,Unsustained node
40.76395588163264,-73.82814777959183,0.09029909051945044,0.7624528058910002,Unsustained place
40.74186148623855,-73.90750055045872,0.0,0.7830493638264642,Unsustained node
40.58036267499999,-73.967594375,0.05885233858474681,0.7548981758267947,Unsustained place
40.61617166071429,-73.95458535714286,0.035487917219364076,0.798359835838918,Unsustained node
40.85511136,-73.87218619999999,0.01370279332502159,0.6548076181036123,Dependence
40.64729744230769,-73.9802948846154,0.06289350386940726,0.8191587779420529,Stress / balance
40.71700536363636,-73.82646272727274,0.01370279332502159,0.6887013021653614,Dependence
40.57047644047619,-74.10975880952383,0.017743958609682038,0.7276358362730413,Dependence
40.82369922950819,-73.87810462295081,0.05323187582904612,0.7146476654618626,Unsustained place
40.85591999999999,-73.91719999999998,0.10686615214770186,0.7048531809651948,Unsustained place
40.814124825396846,-73.94084510317465,0.12937601215522462,0.7785800934094417,Stress / balance
40.64394362068965,-73.87581120689654,0.01370279332502159,0.7675053758378982,Dependence
40.62050563235295,-73.99248397058824,0.04246739849267065,0.8330292537820105,Stress / balance
40.74877847222222,-73.89351833333333,0.11931986490869105,0.7901537863427532,Stress / balance
40.65697769026548,-73.88941469026545,0.0806374624790893,0.767566172508162,Unsustained place
40.66065731304348,-73.88578883478263,0.0669346691540677,0.7133517489426583,Unsustained place
40.67919592391304,-73.95531347826083,0.06719083837565926,0.7666635504043045,Unsustained place
40.85817377358491,-73.91694094339624,0.06843991893969166,0.5852123941274386,Unsustained place
40.80183753846154,-73.93421051538463,0.06916465505287193,0.7754126344470627,Unsustained place
40.70241,-73.79253000000001,0.04110837997506477,0.775622370453324,Dependence
40.598361032258055,-73.90630548387097,0.01370279332502159,0.5172731129450265,Dependence
40.75340700000002,-73.85235600000003,0.08357577846773542,0.7350715747052239,Unsustained place
40.6663938347826,-73.75178600000001,0.024723439882988613,0.7931192736133281,Unsustained node
40.75450330985915,-73.96880341549296,0.09996071855981159,0.8224518912404827,Stress / balance
40.84938775342465,-73.87137452054793,0.01370279332502159,0.6229224493110712,Dependence
40.66689302684565,-73.80545899328857,0.01370279332502159,0.7040865637140268,Dependence
40.829945,-73.93005,0.01370279332502159,0.7057159579525033,Dependence
40.787061517241376,-73.94194172413792,0.17158724142630372,0.7401119451215507,Unsustained place
40.71266847252747,-73.90058912087915,0.0,0.8138871305595481,Unsustained node
40.84931472,-73.93374320000001,0.07391415042737429,0.876127324845754,Stress / balance
40.56039400000001,-74.12005600000002,0.0,0.7515752937962881,Dependence
40.6998538392857,-73.99103174107142,0.1383869517678218,0.7549867317737137,Unsustained place
40.75782466666666,-73.86100166666667,0.03144675193470363,0.803626652694434,Unsustained node
40.756663505747134,-73.82878514942527,0.10131973707741745,0.7629176992778876,Unsustained place
40.853474,-73.90645600000002,0.09323740650809657,0.6800386950240822,Unsustained place
40.744094956521735,-73.99565343478258,0.196123685429059,0.8002122065386125,Stress / balance
40.87910171874999,-73.84326093749999,0.01370279332502159,0.6829354131629755,Dependence
40.80271152222222,-73.93654500555554,0.12533484687056418,0.7913408431725028,Stress / balance
40.72891609090909,-73.92789304347826,0.01370279332502159,0.7093399150957777,Dependence
40.66627967108752,-73.76097159151195,0.0806374624790893,0.7692946784227079,Unsustained place
40.58612237254901,-73.93604156862746,0.02740558665004318,0.6979803268093069,Dependence
40.714472071428574,-73.94438849999999,0.06021135710235269,0.8436832420264758,Stress / balance
40.663520277777785,-73.95721472222223,0.0669346691540677,0.7866001185231128,Stress / balance
40.7672,-73.887825,0.04110837997506477,0.7369042422595306,Dependence
40.677397328125,-73.98306146875001,0.07391415042737429,0.7754322724390692,Unsustained place
40.67055500000001,-73.85634000000003,0.04110837997506477,0.7583624626702634,Dependence
40.68644803921569,-73.76118411764705,0.0,0.7042553663489884,Dependence
40.81569580000002,-73.95831025,0.1642132409468247,0.8145071914747206,Stress / balance
40.77120000000001,-73.83344999999998,0.06989838693247767,0.7641248953689841,Unsustained place
40.78950368421052,-73.82043914473682,0.0,0.7643756859043992,Dependence
40.86134700000001,-73.897736,0.08761694375239587,0.7953091746539012,Stress / balance
40.64404,-73.877525,0.02740558665004318,0.7503425483233387,Dependence
40.7005794375,-73.80774833928568,0.09191427825864787,0.7501605112470167,Unsustained place
40.81657098529411,-73.9167511470588,0.08754289606697957,0.7581420282186223,Unsustained place
40.59582917894737,-74.08590926315789,0.04246739849267065,0.633707354937971,Unsustained place
40.795254351063846,-73.97322308510637,0.07953461318307498,0.8265311279332885,Stress / balance
40.82522177173912,-73.94761608695651,0.09165810903705632,0.8585937769604273,Stress / balance
40.785866000000006,-73.95093499999999,0.13341717743988507,0.7895746782929502,Stress / balance
40.74464005882353,-73.99897258823529,0.2354960481866721,0.8168106089071779,Stress / balance
40.85049556692916,-73.91545850393699,0.0806374624790893,0.7231836872313397,Unsustained place
40.71162928395062,-73.72938956790122,0.07953461318307498,0.7470786266943008,Unsustained place
40.74447522754491,-73.77175982035926,0.01370279332502159,0.5405927118547132,Dependence
40.667960000000015,-73.77155000000003,0.0,0.8111941247805172,Unsustained node
40.82953037037037,-73.93197277777779,0.02740558665004318,0.721155314200044,Dependence
40.663738697674425,-73.95385883720927,0.01370279332502159,0.797905651434297,Unsustained node
40.7679372763158,-73.98571085526318,0.08279340069247723,0.7784995388159239,Stress / balance
40.75603499999999,-73.98695000000001,0.3155429998129302,0.7896874204910949,Stress / balance
40.59175499999999,-73.9083,0.02740558665004318,0.6091263593697961,Dependence
40.823780000000006,-73.83642599999999,0.035487917219364076,0.7151143008986264,Dependence
40.60850446575342,-74.13215506849315,0.0,0.6988467886183956,Dependence
40.84479358181817,-73.92258745454546,0.09591955327515113,0.7116195175740098,Unsustained place
40.74285467424243,-73.93394753787878,0.06979893745729754,0.8128095608923893,Stress / balance
40.765477180851065,-73.91369751063827,0.0,0.8384420119768268,Unsustained node
40.817552019607845,-73.95693215686276,0.13680765429678154,0.7786887972622392,Stress / balance
40.82163462987014,-73.93909059740258,0.11906369568709951,0.8222633319085693,Stress / balance
40.63521875438597,-73.96762284210526,0.0,0.8041060036848747,Unsustained node
40.72044079729731,-74.00671932432432,0.22628546653157305,0.7772919901042806,Stress / balance
40.751,-73.82571000000002,0.05481117330008636,0.769392891792231,Unsustained place
40.73202285416667,-73.91902727083335,0.0,0.7112297690474347,Dependence
40.7663648,-73.781064,0.0,0.6808253301484468,Dependence
40.86275995569621,-73.90493512658229,0.01370279332502159,0.7698712778842605,Dependence
40.81759204411766,-73.95318814705884,0.1394157533784198,0.7957683613665293,Stress / balance
40.70721541071429,-73.78954401785714,0.01370279332502159,0.7519141781392031,Dependence
40.62295766101696,-74.14939150847455,0.035487917219364076,0.7178239190691208,Dependence
40.67688503703704,-73.90005925925925,0.06314967309099881,0.7680897142358141,Unsustained place
40.70904000000001,-73.84146,0.01370279332502159,0.7017761536310176,Dependence
40.698036,-73.962845,0.06851396662510796,0.7910386869766772,Stress / balance
40.67635366129032,-73.91093330107526,0.07391415042737429,0.7778578523067373,Stress / balance
40.66899,-73.99641,0.01370279332502159,0.7865976641953866,Unsustained node
40.620422358490565,-74.02445462264151,0.01370279332502159,0.779384313772698,Unsustained node
40.655421,-73.95007087500001,0.0842264668954994,0.780236983749915,Stress / balance
40.582947402298856,-73.98045160919538,0.01370279332502159,0.507681331504526,Dependence
40.72543486206897,-73.99677575862069,0.1440687065814435,0.788154790225019,Stress / balance
40.67818793150684,-73.87065310958906,0.017743958609682038,0.8104339647181832,Unsustained node
40.736540277777785,-73.98903425925927,0.24799654274049926,0.7897328107678107,Stress / balance
40.82405889655173,-73.90872045689655,0.13544863577917565,0.6939643869523207,Unsustained place
40.66639302739727,-73.73857315068494,0.052129026533031794,0.7565209336935748,Unsustained place
40.75837757553957,-73.99438669064746,0.1260685787501699,0.7386772261604632,Unsustained place
40.77930305084746,-73.98113008474576,0.15051044762180313,0.7977797876385482,Stress / balance
40.72258125757577,-73.85140136363636,0.03144675193470363,0.7538061097975117,Dependence
40.6574242063492,-73.83943507936509,0.0,0.7607787391731903,Dependence
40.84767999999998,-73.91237,0.16715155693547085,0.7271395614852064,Unsustained place
40.73715109452736,-73.93082172139304,0.01370279332502159,0.7781078173766814,Unsustained node
40.74188573333333,-73.99354822424242,0.175416009040967,0.8105922656327926,Stress / balance
40.76211615492959,-73.9601559154929,0.037717903118168306,0.7921975995838514,Unsustained node
40.7179,-73.83202,0.06289350386940726,0.6688142546880568,Unsustained place
40.64633426373627,-73.97083857142856,0.08467862776374974,0.8063728293077037,Stress / balance
40.851850000000006,-73.902725,0.06583181985805339,0.7525673654689068,Unsustained place
40.639627267605626,-73.95482126760564,0.0,0.8327880321306682,Unsustained node
40.60240810126584,-73.99457240506331,0.052779714960795775,0.8133241194495954,Stress / balance
40.87047664473684,-73.8462759868421,0.024723439882988613,0.6925801966155665,Dependence
40.714044474576255,-73.99746540677965,0.1668953877138793,0.7930179746208045,Stress / balance
40.761223,-73.92380000000001,0.04246739849267065,0.8187654817357222,Stress / balance
40.62707,-74.01865,0.02740558665004318,0.7810768983154064,Unsustained node
40.75894684210525,-73.83191775438596,0.16853597724284058,0.7793815839448934,Stress / balance
40.696785,-73.95659,0.0,0.8271223176445865,Unsustained node
40.71447633802814,-74.01354035211268,0.19322352685767197,0.7748732650327944,Unsustained place
40.741234000000006,-73.84573000000002,0.01370279332502159,0.4030472353767319,Dependence
40.72234300000003,-73.77716999999996,0.03144675193470363,0.6787047369284727,Dependence
40.81494342857143,-73.9149546031746,0.10124568939200115,0.6862432134221537,Unsustained place
40.693713087719296,-73.98721477192981,0.33804808841393696,0.7952453118705188,Stress / balance
40.63930138666666,-73.96879388,0.1024225863734318,0.8225827007041122,Stress / balance
40.80180000000001,-73.96108,0.15613091037750382,0.793702148133385,Stress / balance
40.636232392857146,-74.0123805357143,0.04246739849267065,0.8407759575534307,Stress / balance
40.87683427631579,-73.86472671052633,0.05617019181769224,0.6884764829455767,Unsustained place
40.76099996610169,-73.99076483615819,0.21342935328097423,0.8086860845673037,Stress / balance
40.83942156989246,-73.88398301075271,0.08625792523479,0.7341230770042175,Unsustained place
40.66278194285714,-73.88085548571429,0.0,0.7257624153184885,Dependence
40.806846048780486,-73.91747280487806,0.1327664890121211,0.6603730313317465,Unsustained place
40.6652483,-73.80203340000001,0.0,0.6330100565022209,Dependence
40.74599472131147,-73.9779271748634,0.0861838775493737,0.7926440549681937,Stress / balance
40.840906,-73.904755625,0.09029909051945044,0.7653800545541017,Unsustained place
40.711823,-73.83612,0.02740558665004318,0.7569883122563504,Dependence
40.70076928767123,-73.985978630137,0.13434578648316134,0.7874344432484423,Stress / balance
40.767117,-73.956505,0.08638240510888734,0.7947903448957908,Stress / balance
40.787918134615374,-73.95582676923075,0.06981534348063592,0.7905154323590257,Stress / balance
40.67624,-73.86610399999999,0.08357577846773542,0.798119233851482,Stress / balance
40.87897753521127,-73.904818028169,0.052129026533031794,0.6635288518538017,Unsustained place
40.812580171875,-73.9292836875,0.0384262332080102,0.7486329546530276,Dependence
40.83015400000001,-73.93963999999997,0.12200201167574562,0.8097716204030564,Stress / balance
40.67058,-73.93096,0.07391415042737429,0.8497219938053233,Stress / balance
40.75337277165353,-73.9963428031496,0.13304806002347647,0.7782391802854224,Stress / balance
40.67012397484277,-73.95528000000002,0.024723439882988613,0.830828476125017,Unsustained node
40.71614,-73.83356999999998,0.09316335882268026,0.775362913650323,Unsustained place
40.72637600000001,-73.76623999999998,0.02740558665004318,0.5624787947876685,Dependence
40.76291647916667,-73.96981701041669,0.10157590629900902,0.8221284667832468,Stress / balance
40.74477107692307,-73.93261261538461,0.08754289606697957,0.7972912497042094,Stress / balance
40.65652700793651,-73.93088984126983,0.038368591545932286,0.8499743246594831,Unsustained node
40.747755181818185,-73.98086250909093,0.08350173078231912,0.8108581350925599,Stress / balance
40.675507,-74.00075,0.04514954525972522,0.789593040986604,Stress / balance
40.62279243589743,-74.02836314102566,0.04246739849267065,0.8386917912392003,Stress / balance
40.78545199315068,-73.98403352054794,0.01370279332502159,0.7528966171497575,Dependence
40.66499299999999,-73.80228999999996,0.0,0.6996393982507441,Dependence
40.76298124590162,-73.97186672131149,0.12202741346550947,0.7957047010939179,Stress / balance
40.61640907608697,-74.10352402173913,0.01370279332502159,0.7333698879253064,Dependence
40.62366647368422,-73.99772061403509,0.09569927432171677,0.8499011268909822,Stress / balance
40.63717945283019,-74.00780696226417,0.0,0.8515726054983486,Unsustained node
40.66478082882883,-73.89408186486486,0.08357577846773542,0.8120947966830705,Stress / balance
40.65487074172185,-73.96190774834437,0.052129026533031794,0.7857411600111401,Stress / balance
40.80417922972972,-73.96669847297298,0.17791603427184632,0.8108124324318704,Stress / balance
40.79235854237288,-73.96418305084747,0.07391415042737429,0.7665068434781779,Unsustained place
40.75330399999999,-73.92041222222224,0.01370279332502159,0.810037524436349,Unsustained node
40.662608016393456,-73.91964406557379,0.01370279332502159,0.7993997731223926,Unsustained node
40.64204866666668,-74.07533506410255,0.11520465193861432,0.7244993777259187,Unsustained place
40.78167874,-73.98672676000001,0.02740558665004318,0.777949551673726,Unsustained node
40.708324000000005,-73.84314,0.01370279332502159,0.7485719725795588,Dependence
40.704033,-73.81710999999999,0.04246739849267065,0.7769353819308518,Stress / balance
40.689684127118646,-73.99235622881352,0.1884583685519729,0.7924863118918539,Stress / balance
40.73237213114752,-73.98493008196722,0.22798136259327345,0.7859699573881184,Stress / balance
40.73565480392157,-73.93682588235293,0.01370279332502159,0.7707754555698512,Dependence
40.832664,-73.86362262745097,0.06583181985805339,0.8076509317370884,Stress / balance
40.868790957983215,-73.83167705882349,0.0,0.7066513146096144,Dependence
40.70665737572255,-74.01591210404622,0.21523941818384218,0.7544051539702397,Unsustained place
40.75985496341463,-73.93681829268293,0.04514954525972522,0.7990753835783302,Stress / balance
40.74472602684563,-73.93359083892615,0.06979893745729754,0.7931802726588357,Stress / balance
40.83885665,-73.87808046666669,0.06987298514271384,0.6670483572587804,Unsustained place
40.66111001851852,-73.92014953703702,0.03144675193470363,0.8096621559733188,Unsustained node
40.76116828,-73.82938060000001,0.06987298514271384,0.7827304674386768,Stress / balance
40.738194,-73.8492,0.03144675193470363,0.7718158965538221,Dependence
40.833021062015504,-73.86272427906977,0.07953461318307498,0.7949567794272121,Stress / balance
40.75711671428571,-73.99730755844158,0.02740558665004318,0.7818790948416912,Unsustained node
40.7214675076923,-73.8439707846154,0.1507920186331585,0.7990406700784614,Stress / balance
40.659275,-73.88900000000001,0.1556544622024779,0.7546715158573513,Unsustained place
40.61952458461539,-73.9172450769231,0.0,0.8010962007814212,Unsustained node
40.76022999999999,-73.96152499999998,0.07953461318307498,0.7672653864518415,Unsustained place
40.83654987341772,-73.87135455696205,0.04514954525972522,0.7249943453061174,Unsustained place
40.74844446428572,-73.99620871428571,0.08350173078231912,0.7633907966191402,Unsustained place
40.75775500000002,-73.79303999999996,0.0,0.7707954897079888,Dependence
40.74514799999999,-73.93348000000002,0.06979893745729754,0.7959041222425349,Stress / balance
40.88812984375,-73.89272328125,0.0,0.7451206601924814,Dependence
40.67841264150944,-73.72922222641509,0.0,0.7954190038556032,Unsustained node
40.58510647058823,-73.95455068627453,0.0898469296512001,0.7020528563714975,Unsustained place
40.701766734375,-73.80793609375002,0.08089363170068084,0.801033612473031,Stress / balance
40.756492504273496,-73.98804917094017,0.31958416509759063,0.7731500672752878,Unsustained place
40.63658749056604,-74.01918501886793,0.01370279332502159,0.7711361785514086,Dependence
40.78943383783783,-73.7822921081081,0.02740558665004318,0.7592393442022791,Dependence
40.75324941558442,-74.00383694805193,0.05481117330008636,0.7425900725777673,Unsustained place
40.742151893333336,-74.00820753333333,0.08221675995012954,0.8033806194727989,Stress / balance
40.76498479999999,-73.88709507692309,0.04110837997506477,0.7899568131482592,Unsustained node
